Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
SRCAP,44131;6.76E-01,,,,
ZNF485,77108;6.77E-01,,,,
GTF2A2,64551;6.77E-01,64550;6.99E-01,,,
ZIK1,77187;6.78E-01,,,,
NR3C2,42703;6.79E-01,54255;7.15E-01,54256;7.31E-01,,
MGEA5,76709;6.81E-01,,,,
CASZ1,38728;6.82E-01,,,,
FEV,38830;6.84E-01,,,,
SETX,76831;6.87E-01,76830;8.26E-01,,,
EPC1,76527;6.90E-01,76528;9.94E-01,,,
ELK4,49240;6.90E-01,1214;7.30E-01,45755;7.95E-01,1172;8.34E-01,1173;8.71E-01
ZNF778,65082;6.90E-01,73928;7.32E-01,,,
ZNF17,77168;6.90E-01,,,,
OTX1,38637;6.91E-01,,,,
TFCP2,42871;6.91E-01,,,,
NFE2L3,42856;6.91E-01,,,,
ZNF555,77092;6.93E-01,,,,
ELF2,42759;6.94E-01,38739;8.89E-01,,,
ZNF81,77026;6.94E-01,,,,
ZNF157,77171;6.94E-01,,,,
RUVBL1,74673;6.94E-01,,,,
SSU72,49742;6.95E-01,,,,
SOX11,47711;6.95E-01,47710;8.64E-01,,,
CDKN1B,76685;6.95E-01,76684;7.65E-01,,,
CSNK2A1,49193;6.96E-01,,,,
ASH1L,69557;6.97E-01,42810;1.00E+00,,,
SOX15,57945;7.01E-01,,,,
CEBPZ,45805;7.04E-01,38846;7.10E-01,63354;7.59E-01,63355;8.21E-01,
XRCC4,45877;7.05E-01,,,,
DR1,42711;7.05E-01,,,,
ZNF354B,77132;7.06E-01,,,,
ZNF181,77166;7.08E-01,,,,
RAC3,5562;7.08E-01,,,,
ZNF525,77102;7.11E-01,,,,
ZNF135,77174;7.11E-01,,,,
ZNF260,65157;7.12E-01,,,,
GZF1,42830;7.13E-01,,,,
ZNF490,65069;7.13E-01,,,,
NFAT5,38773;7.14E-01,42737;7.75E-01,,,
TLX1,54657;7.15E-01,,,,
ZNF791,77034;7.16E-01,,,,
ZNF548,77095;7.16E-01,,,,
ZFP42,65099;7.18E-01,51549;7.68E-01,65098;9.64E-01,,
EBNA1BP2,2638;7.23E-01,,,,
TAFII,4929;7.23E-01,4930;9.56E-01,,,
KDM3A,49953;7.25E-01,49955;7.65E-01,49954;8.88E-01,,
ZNF516,77363;7.27E-01,,,,
ZNF114,77178;7.27E-01,,,,
ARID1A,58463;7.29E-01,58462;8.96E-01,,,
LHX5,42689;7.30E-01,,,,
ZNF547,65067;7.31E-01,64830;7.55E-01,73943;7.61E-01,64831;8.15E-01,
ZNF418,65107;7.33E-01,73949;9.42E-01,,,
ZNF837,64307;7.34E-01,64308;9.25E-01,,,
TERF1,43825;7.35E-01,17;7.61E-01,42790;8.20E-01,,
ZNF566,77086;7.35E-01,,,,
ZNF789,77036;7.43E-01,,,,
ZNF618,76567;7.43E-01,,,,
MSC,42694;7.44E-01,,,,
THAP4,42872;7.44E-01,,,,
HOXA1,38817;7.45E-01,,,,
ZNF805,77028;7.45E-01,,,,
MEIS3,38792;7.46E-01,,,,
CCND2,76683;7.47E-01,76686;8.41E-01,,,
DDX21,50210;7.47E-01,,,,
MYCN,69364;7.47E-01,75840;9.16E-01,,,
RBP2,53077;7.48E-01,53078;9.19E-01,53075;9.36E-01,53076;9.81E-01,
DLX1,38719;7.49E-01,,,,
ZNF225,73967;7.52E-01,,,,
OVOL3,64446;7.55E-01,64445;9.16E-01,,,
ZNF324B,77138;7.56E-01,,,,
ZNF776,77044;7.60E-01,,,,
GMEB1,38799;7.60E-01,,,,
ZNF793,77032;7.60E-01,77033;9.38E-01,,,
CBX4,43555;7.60E-01,,,,
ZIM2,77186;7.61E-01,,,,
HIVEP1,38821;7.61E-01,,,,
ZNF714,77055;7.62E-01,,,,
USP49,39347;7.63E-01,39345;8.26E-01,,,
ZNF518A,62888;7.66E-01,62889;9.83E-01,,,
ZNF799,77031;7.68E-01,,,,
CDK12,56010;7.70E-01,,,,
ZNF69,77058;7.71E-01,,,,
ZNF75D,77047;7.71E-01,77048;7.84E-01,,,
SMARCA5,64776;7.71E-01,64777;7.95E-01,69998;8.47E-01,,
PPARGC1A,45799;7.72E-01,,,,
FUS,53303;7.75E-01,53304;8.31E-01,58994;1.00E+00,,
RYBP,8560;7.75E-01,8550;8.21E-01,,,
ZNF580,64174;7.76E-01,64173;8.71E-01,,,
HOXC6,38655;7.78E-01,,,,
ATOH1,38856;7.78E-01,,,,
ZNF784,65215;7.78E-01,,,,
LMTK3,54381;7.83E-01,54380;9.09E-01,,,
MRE11A,51838;7.86E-01,51839;8.24E-01,,,
ICE1,39919;7.87E-01,39920;8.81E-01,39914;9.87E-01,,
ZNF616,77074;7.91E-01,,,,
ZNF675,77064;7.91E-01,,,,
ZNF445,77117;7.91E-01,,,,
ZFP57,73979;8.01E-01,73980;9.27E-01,,,
DICER1,44757;8.08E-01,,,,
ZNF439,77122;8.09E-01,,,,
CBFA2T2,68963;8.11E-01,,,,
ZFP90,77188;8.13E-01,,,,
ZNF649,77068;8.14E-01,,,,
E2F5,64302;8.17E-01,64303;9.63E-01,,,
NME2,50035;8.24E-01,50036;9.82E-01,,,
GMEB2,42762;8.29E-01,38724;9.21E-01,,,
ZNF530,77099;8.30E-01,,,,
NFYC,42774;8.33E-01,,,,
ZC3H11A,45891;8.34E-01,,,,
ZNF2,73961;8.36E-01,62525;8.38E-01,62526;9.05E-01,,
ATF7IP,2972;8.42E-01,71057;9.85E-01,,,
ZNF764,77046;8.43E-01,,,,
HOXC8,42765;8.46E-01,,,,
GRP20,45803;8.49E-01,,,,
ZNF706,38764;8.49E-01,,,,
ZKSCAN2,77185;8.50E-01,,,,
ZNF552,77093;8.50E-01,,,,
NFRKB,64144;8.51E-01,64143;9.71E-01,,,
ZNF250,38753;8.55E-01,65181;8.58E-01,,,
TDRD3,2400;8.57E-01,,,,
WRNIP1,45630;8.57E-01,,,,
ZNF785,77038;8.65E-01,,,,
ZNF90,77019;8.71E-01,,,,
ZNF586,65196;8.71E-01,,,,
ALKBH3,53165;8.74E-01,,,,
TCFL5,42869;8.76E-01,,,,
PITX3,76999;8.76E-01,,,,
ZNF585B,62532;8.77E-01,62531;9.11E-01,,,
MIER1,63555;8.79E-01,63554;9.71E-01,,,
ZFP14,77191;8.84E-01,,,,
ZFP37,63399;8.86E-01,63398;9.72E-01,,,
ZNF565,77087;8.87E-01,,,,
ZNF7,77029;8.87E-01,,,,
DPPA2,43668;8.88E-01,,,,
ZNF730,77053;8.88E-01,,,,
ZNF124,77177;8.90E-01,,,,
CBX6,43556;8.93E-01,43567;9.21E-01,,,
HOXC13,42852;8.94E-01,,,,
SNAPC1,36355;8.94E-01,35268;9.62E-01,,,
ZNF654,63738;8.96E-01,63737;9.62E-01,,,
ZNF501,63632;9.18E-01,63631;9.82E-01,,,
HAP1,75571;9.20E-01,,,,
ZNF562,77089;9.29E-01,,,,
ZNF71,62769;9.30E-01,,,,
POLR2H,63478;9.34E-01,63477;9.92E-01,,,
NKRF,63302;9.44E-01,63301;9.47E-01,,,
BARHL1,38808;9.62E-01,,,,
SMAD5,63097;9.65E-01,63098;9.80E-01,42782;1.00E+00,,
ZNF432,77124;9.68E-01,,,,
ZNF574,65063;9.69E-01,,,,
ZNF626,77070;9.70E-01,,,,
MBD1_isoform1,63465;9.77E-01,63464;9.93E-01,,,
RORA,38800;9.83E-01,,,,
ZNF337,77135;9.85E-01,,,,
NR1D1,42776;1.00E+00,,,,
TGIF1,38660;1.00E+00,,,,
ID1,42766;1.00E+00,,,,
TRPS1,38711;1.00E+00,,,,
NFATC4,38810;1.00E+00,,,,
CAMTA1,42648;1.00E+00,42795;1.00E+00,,,
HMGA1,38676;1.00E+00,,,,
CREB3L1,42649;1.00E+00,,,,
CEBPE,38859;1.00E+00,,,,
AHCTF1,42748;1.00E+00,,,,
HES5,42661;1.00E+00,,,,
PAX2,38748;1.00E+00,,,,
BHLHE41,42647;1.00E+00,,,,
LCOR,42839;1.00E+00,42838;1.00E+00,,,
HES7,42662;1.00E+00,,,,
JAZF1,42769;1.00E+00,,,,
NR2E3,42740;1.00E+00,,,,
TAF15,58996;1.00E+00,,,,
PGBD5,76829;1.00E+00,,,,
IRX2,42853;1.00E+00,,,,
CREBL2,42818;1.00E+00,,,,
IRF8,42681;1.00E+00,,,,
IRX5,42682;1.00E+00,,,,
TFEB,38769;1.00E+00,,,,
HIC2,42665;1.00E+00,,,,
NKX2-3,42858;1.00E+00,,,,
