Transcription Factor,1st Sample p-value,2nd Sample p-value,3rd Sample p-value,4th Sample p-value,5th Sample p-value
ZNF557,77091;9.71E-01,,,,
HDAC4,70762;9.72E-01,,,,
ZNF71,62769;9.72E-01,,,,
TBX21,64376;9.74E-01,64375;9.96E-01,33678;1.00E+00,,
SLC22A2,69219;9.74E-01,69220;1.00E+00,,,
ASCL2,38812;9.74E-01,,,,
PITX3,76999;9.74E-01,,,,
TBL1XR1,45935;9.74E-01,45876;9.94E-01,45660;1.00E+00,,
ZSCAN31,65102;9.75E-01,,,,
BRD9,72398;9.75E-01,76526;9.76E-01,,,
TRIM22,64619;9.76E-01,64620;1.00E+00,,,
ZNF414,63766;9.77E-01,63765;9.97E-01,,,
HEY1,7341;9.77E-01,7527;9.96E-01,42664;1.00E+00,,
TARDBP,62580;9.77E-01,63523;9.92E-01,62579;9.95E-01,63522;9.97E-01,
PRDM11,52170;9.78E-01,52171;9.87E-01,,,
ZNF585A,77081;9.78E-01,,,,
DEAF1,63449;9.79E-01,,,,
TAF3,38585;9.79E-01,,,,
ZNF284,77146;9.80E-01,,,,
ZNF280A,65073;9.80E-01,,,,
HDAC1,8774;9.81E-01,57641;9.85E-01,4118;9.89E-01,8657;9.97E-01,8775;9.98E-01
ATOH1,38856;9.81E-01,,,,
HMGN3,45920;9.82E-01,,,,
ZNF589,64009;9.82E-01,64008;9.94E-01,,,
HOXA2,38708;9.82E-01,,,,
MNT,63128;9.83E-01,63127;9.93E-01,38824;9.99E-01,,
SAP30,8799;9.84E-01,45234;9.99E-01,8821;9.99E-01,8800;1.00E+00,45419;1.00E+00
KAT8,62661;9.84E-01,62660;9.89E-01,4403;9.99E-01,,
HBP1,38726;9.84E-01,64038;1.00E+00,64039;1.00E+00,,
GPS2,8563;9.85E-01,,,,
BRPF3,76494;9.86E-01,76495;9.87E-01,76496;9.98E-01,,
SIX5,46273;9.86E-01,46188;9.95E-01,46302;9.98E-01,46142;1.00E+00,46054;1.00E+00
ZBTB11,62870;9.86E-01,63303;9.95E-01,63304;9.96E-01,62871;9.98E-01,64290;9.99E-01
ZNF692,63538;9.86E-01,63537;9.99E-01,,,
GMEB1,38799;9.87E-01,,,,
DACOR1,56997;9.88E-01,,,,
ZNF784,65215;9.88E-01,,,,
REL,77537;9.88E-01,77536;1.00E+00,,,
NKX2-2,38736;9.89E-01,,,,
ASXL1,76682;9.89E-01,,,,
FOXD2,38635;9.89E-01,,,,
ZNF346,62900;9.90E-01,62899;9.96E-01,,,
CDK6,43305;9.90E-01,,,,
ZBTB40,63068;9.91E-01,63800;9.93E-01,63799;9.94E-01,63277;9.97E-01,63278;9.99E-01
BPTF,76520;9.91E-01,,,,
STAT2,42800;9.91E-01,45967;9.99E-01,74678;9.99E-01,45960;9.99E-01,
KLF16,64425;9.92E-01,64424;9.96E-01,,,
WDHD1,77260;9.92E-01,77259;9.99E-01,,,
ERCC3,41411;9.92E-01,,,,
ZXDC,77256;9.93E-01,,,,
NKRF,63301;9.93E-01,63302;1.00E+00,,,
GTF2F1,45683;9.93E-01,45878;1.00E+00,45737;1.00E+00,,
MXD3,42772;9.93E-01,,,,
OGT,39911;9.93E-01,34001;9.99E-01,70759;9.99E-01,,
ZFP37,63398;9.93E-01,63399;9.99E-01,,,
ZNF501,63632;9.93E-01,63631;1.00E+00,,,
NELFA,55465;9.94E-01,55466;9.95E-01,55467;9.96E-01,43451;1.00E+00,55468;1.00E+00
KAT7,8482;9.94E-01,,,,
CDK12,56010;9.94E-01,,,,
ZNF711,2685;9.95E-01,,,,
TAF7,46289;9.95E-01,64178;9.97E-01,46195;9.99E-01,64177;1.00E+00,
AUTS2,50456;9.95E-01,,,,
CEBPD,46294;9.96E-01,46230;9.96E-01,,,
NFRKB,64144;9.96E-01,64143;1.00E+00,,,
SIN3A,46360;9.96E-01,46208;9.96E-01,46057;9.99E-01,45699;9.99E-01,64867;9.99E-01
SETD1A,76519;9.96E-01,59170;9.96E-01,,,
DCP1A,36226;9.96E-01,36231;1.00E+00,,,
KLF17,62617;9.96E-01,62618;9.98E-01,,,
SSU72,49742;9.96E-01,,,,
TRAF7,72854;9.96E-01,72857;1.00E+00,72855;1.00E+00,72856;1.00E+00,
CHAMP1,62619;9.96E-01,62620;9.98E-01,,,
ZNF654,63738;9.96E-01,63737;9.99E-01,,,
BCLAF1,46288;9.96E-01,6958;1.00E+00,,,
TAFII,4930;9.96E-01,4929;9.99E-01,,,
RBBP4,70928;9.97E-01,,,,
RBL1,38496;9.97E-01,,,,
KDM4B,64106;9.97E-01,64107;1.00E+00,,,
MBD1_isoform2,63123;9.97E-01,63122;1.00E+00,,,
ZXDB,63902;9.97E-01,63903;9.98E-01,,,
L3MBTL4,77271;9.97E-01,,,,
ARNT2,42707;9.97E-01,,,,
HCFC1,39886;9.97E-01,9206;1.00E+00,9205;1.00E+00,64265;1.00E+00,45767;1.00E+00
ZBTB10,42804;9.97E-01,,,,
PHF2,76468;9.98E-01,76469;9.98E-01,,,
RBP2,53078;9.98E-01,53077;9.99E-01,53076;1.00E+00,53075;1.00E+00,
RBCK1,38695;9.98E-01,,,,
PKNOX1,62761;9.98E-01,62762;1.00E+00,,,
KAT5,68490;9.98E-01,4632;9.98E-01,4631;1.00E+00,,
MRE11A,51838;9.98E-01,51839;1.00E+00,,,
RAG2,55543;9.98E-01,,,,
TFDP1,62551;9.98E-01,62550;9.99E-01,38731;9.99E-01,77535;9.99E-01,77534;1.00E+00
SUPT5H,43450;9.98E-01,53325;9.98E-01,64773;1.00E+00,70927;1.00E+00,64772;1.00E+00
KLF8,64091;9.99E-01,64092;1.00E+00,,,
ZNF574,65063;9.99E-01,,,,
POLR2H,63478;9.99E-01,63477;1.00E+00,,,
GRP20,45803;9.99E-01,,,,
ZNF35,65180;9.99E-01,,,,
GABP,63155;9.99E-01,63156;1.00E+00,,,
HOXA1,38817;9.99E-01,,,,
TBL1X,8564;9.99E-01,,,,
EGLN2,49448;9.99E-01,,,,
GMEB2,42762;9.99E-01,38724;1.00E+00,,,
DLX1,38719;9.99E-01,,,,
ELK3,50434;9.99E-01,,,,
HMBOX1,64414;9.99E-01,,,,
C11orf30,63363;9.99E-01,63362;1.00E+00,,,
NFYC,42774;1.00E+00,,,,
RUNX3,46131;1.00E+00,,,,
HOXA6,42722;1.00E+00,,,,
MBTD1,76529;1.00E+00,,,,
ZNF518A,62889;1.00E+00,62888;1.00E+00,,,
ALKBH3,53165;1.00E+00,,,,
POU2F2,46157;1.00E+00,46115;1.00E+00,,,
ING5,41573;1.00E+00,,,,
SMAD5,63098;1.00E+00,63097;1.00E+00,42782;1.00E+00,,
E2F5,64302;1.00E+00,64303;1.00E+00,,,
WRNIP1,45630;1.00E+00,,,,
HOXA4,42720;1.00E+00,,,,
PRAME,2110;1.00E+00,,,,
RUVBL1,74673;1.00E+00,,,,
TGIF2,65057;1.00E+00,65056;1.00E+00,,,
DDX21,50210;1.00E+00,,,,
INTS3,53323;1.00E+00,,,,
DIDO1,62904;1.00E+00,62905;1.00E+00,,,
HMGN1,5194;1.00E+00,,,,
ING2,41572;1.00E+00,,,,
HOXD1,42835;1.00E+00,,,,
IRF8,42681;1.00E+00,,,,
IGF1R,397;1.00E+00,,,,
HES5,42661;1.00E+00,,,,
CREB3L1,42649;1.00E+00,,,,
CREBL2,42818;1.00E+00,,,,
BHLHE41,42647;1.00E+00,,,,
IRX5,42682;1.00E+00,,,,
JAZF1,42769;1.00E+00,,,,
NKX2-3,42858;1.00E+00,,,,
NR2E3,42740;1.00E+00,,,,
NR1D1,42776;1.00E+00,,,,
TFEB,38769;1.00E+00,,,,
ELF4,42824;1.00E+00,,,,
UBP1,42803;1.00E+00,,,,
FOXC1,42826;1.00E+00,,,,
NFIB,42857;1.00E+00,,,,
HIC2,42665;1.00E+00,,,,
LCOR,42838;1.00E+00,42839;1.00E+00,,,
TGIF1,38660;1.00E+00,,,,
CEBPE,38859;1.00E+00,,,,
IRX2,42853;1.00E+00,,,,
PLAG1,42861;1.00E+00,,,,
PAX2,38748;1.00E+00,,,,
AHCTF1,42748;1.00E+00,,,,
HMGA1,38676;1.00E+00,,,,
ID1,42766;1.00E+00,,,,
NFATC4,38810;1.00E+00,,,,
MEOX2,42841;1.00E+00,,,,
TRPS1,38711;1.00E+00,,,,
TAF15,58996;1.00E+00,,,,
CAMTA1,42648;1.00E+00,42795;1.00E+00,,,
HES7,42662;1.00E+00,,,,
PGBD5,76829;1.00E+00,,,,
