Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
C9orf114,sp|Q5T280|CI114-HUMAN,0.466759,0.208624,-0.0495113,-0.0863878,-0.233894,-0.565781,-0.713287,0.00000000260265610826496,0.0000000221803068154447,0.0000694722370866337,0.000141569833851016,0.299675,0.239943,0.180211,0.171677,0.137545,0.0607465,0.0266139,0.130537669996421,0.412561129864289,,
OTUD3,sp|Q5T2D3|OTUD3-HUMAN,0.161636,0.242963,0.32429,0.335909,0.382381,0.486945,0.533417,0.0867871301966563,0.12152041982685,0.00586150098091972,0.00893517945859824,-0.167651,-0.118945,-0.0702391,-0.0632811,-0.0354491,0.0271729,0.0550049,0.366259232735539,0.684720251300172,,
C10orf76,sp|Q5T2E6|CJ076-HUMAN,-0.0996431,-0.0205339,0.0585753,0.0698766,0.115082,0.216794,0.261999,0.00533978335189117,0.00987131962465687,0.0349568228907864,0.0467697132727716,-0.127605,-0.0956442,-0.063683,-0.0591172,-0.0408537,0.000239233,0.0185027,0.240241812400491,0.564229558372111,,
PDSS1,sp|Q5T2R2|DPS1-HUMAN,0.001137,-0.181493,-0.364123,-0.390214,-0.494574,-0.729384,-0.833744,0.0462270509203425,0.068918292083505,0.00380261145829851,0.00596527394640534,,,,,0.988476,0.372688,0.0990048,0.0646354762704751,0.287092353896941,,
TMEM63B,sp|Q5T3F8|CSCL2-HUMAN,-0.46168,-0.178229,0.105221,0.145714,0.307686,0.672122,0.834094,0.000000747710935876348,0.00000311833674342641,0.0000000477718624319717,0.000000157400363765841,-0.218893,-0.276747,-0.334601,-0.342866,-0.375926,-0.45031,-0.483369,0.230188783995941,0.552307407673705,,
GPATCH4,sp|Q5T3I0-3|GPTC4-HUMAN,0.0538621,-0.215129,-0.48412,-0.522548,-0.676257,-1.0221,-1.17581,0.00000000062709903174117,0.00000000678694855831611,3.79270717906273e-17,0.00000000000000181204937296049,0.366607,0.403293,0.439978,0.445219,0.466182,0.51335,0.534313,0.260921627130636,0.587966354782893,,
LRIF1,sp|Q5T3J3|LRIF1-HUMAN,0.715413,0.469328,0.223242,0.188087,0.0474673,-0.268928,-0.409548,0.259234798138715,0.319146071246608,0.0236854504327226,0.0326024090819727,-1.77268,-1.2544,-0.736123,-0.662083,-0.365922,0.300439,0.596599,0.0135298909081495,0.119386721592389,,
PAPSS1,sp|O43252|PAPS1-HUMAN,0.478317,0.311876,0.145435,0.121657,0.0265482,-0.187448,-0.282557,0.000000270130160886643,0.00000125954881927577,0.0014232171248137,0.00238478740830585,0.127024,0.10881,0.0905967,0.0879948,0.0775871,0.0541697,0.0437619,0.493895464834965,0.782325063631755,,
IBA57,sp|Q5T440|CAF17-HUMAN,-0.326074,-0.232938,-0.139801,-0.126496,-0.0732756,0.0464708,0.0996914,0.000473842850760107,0.00108662146900247,0.000239041125546164,0.00045094071576538,0.0719134,0.0862806,0.100648,0.1027,0.11091,0.129382,0.137592,0.557693622305361,0.822272608135231,,
HECTD3,sp|Q5T447|HECD3-HUMAN,0.131273,0.107643,0.0840139,0.0806383,0.0671358,0.0367552,0.0232527,0.134471430920532,0.179004051467912,0.764056572150556,0.782905395243946,0.106753,0.0977672,0.0887816,0.0874979,0.0823632,0.0708103,0.0656756,0.565653783210836,0.826812961418195,,
CERCAM,sp|Q5T4B2|GT253-HUMAN,-0.0359601,0.0591777,0.154315,0.167907,0.222271,0.344591,0.398955,0.000792649797115153,0.00174314900529426,0.00000000825652918799924,0.0000000314341270200417,-0.235077,-0.238595,-0.242112,-0.242615,-0.244625,-0.249148,-0.251158,0.893217286934356,0.966935501622646,,
ZFYVE27,sp|Q5T4F4-3|ZFY27-HUMAN,,0.338672,0.0538938,0.0132113,,,,0.249949721859912,0.309450373962171,0.230901171930072,0.2661424632959,,-0.176394,-0.131516,-0.125105,-0.0994601,-0.0417599,-0.0161153,0.50170527870537,0.78650533406022,,
UBR4,sp|Q5T4S7-2|UBR4-HUMAN,0.055513,0.101406,0.147299,0.153855,0.18008,0.239085,0.26531,0.000105661976085988,0.000276871009232423,0.0000000000196263203674917,0.000000000130539714726481,-0.0704772,-0.0676673,-0.0648574,-0.064456,-0.0628503,-0.0592376,-0.057632,0.791538168104191,0.933193474886758,,
STXBP5,sp|Q5T5C0|STXB5-HUMAN,-0.463798,-0.367767,-0.271735,-0.258017,-0.203141,-0.0796724,-0.0247973,0.000624388324093105,0.00139846605209194,0.000000000365027671390226,0.0000000017999573036841,0.139556,0.197529,0.255502,0.263784,0.296912,0.371449,0.404577,0.0302590244105037,0.190067073630283,,
KIAA1217,sp|Q5T5P2|SKT-HUMAN,-0.0754421,0.120587,0.316616,0.344621,0.456637,0.708675,0.820692,0.0000000060681100886654,0.0000000454172427983634,0.0000000000000227410203059746,0.000000000000370700920711604,-0.336111,-0.320057,-0.304003,-0.30171,-0.292537,-0.271896,-0.262723,0.538231293816696,0.811217842478547,,
ARHGAP21,sp|Q5T5U3|RHG21-HUMAN,-0.00459325,0.0111778,0.026949,0.029202,0.038214,0.0584912,0.0675032,0.445830396145401,0.509860111975287,0.164888182836614,0.195705230265982,-0.142739,-0.0705349,0.00166894,0.0119838,0.0532431,0.146077,0.187336,0.00123984339898881,0.0268370797701309,,
BEND3,sp|Q5T5X7|BEND3-HUMAN,-0.0147697,-0.237071,-0.459373,-0.49113,-0.61816,-0.903976,-1.03101,0.000297609113283969,0.000713349007952034,0.000000141072606617043,0.000000431452904018494,0.517163,0.421972,0.326781,0.313182,0.258787,0.136398,0.0820036,0.0606744137936143,0.277580195011407,,
CAMSAP1,sp|Q5T5Y3-3|CAMP1-HUMAN,0.0570267,0.0682436,0.0794606,0.081063,0.0874727,0.101894,0.108304,0.488925267707122,0.55188883505048,0.000158012858706083,0.000305394376467992,-0.16361,-0.127713,-0.0918156,-0.0866874,-0.0661746,-0.0200209,0.000491903,0.0324063355200846,0.197370422609445,,
SIAH2,sp|O43255|SIAH2-HUMAN,-0.195435,-0.133577,-0.0717188,-0.062882,-0.0275347,0.0519968,0.0873442,0.194591435896381,0.248030659913356,0.0748607531298169,0.0944310539822218,0.280474,0.181773,0.083073,0.0689729,0.0125728,-0.114328,-0.170728,0.084664775609605,0.330242764761492,,
MRPL2,sp|Q5T653|RM02-HUMAN,0.193792,0.16622,0.138648,0.13471,0.118954,0.083505,0.0677498,0.228500278072129,0.286044130342533,0.0000253255152833516,0.0000551030147304826,0.0105662,-0.0490657,-0.108698,-0.117216,-0.151292,-0.227961,-0.262037,0.0123383813395978,0.112687392440885,,
UBAP2,sp|Q5T6F2|UBAP2-HUMAN,0.278903,0.160798,0.0426927,0.0258206,-0.041668,-0.193517,-0.261006,0.0000508619528397231,0.000143249256913588,0.000385074231668235,0.000705357467265157,-0.0689943,-0.0269237,0.0151469,0.0211569,0.0451973,0.099288,0.123328,0.11064372221692,0.377589105315403,,
IDNK,sp|Q5T6J7-2|GNTK-HUMAN,0.0496594,0.0535572,0.0574551,0.0580119,0.0602392,0.0652507,0.067478,0.9423011330684,0.95319967515283,0.0840500388011278,0.105117909140112,-0.0972685,-0.156213,-0.215157,-0.223578,-0.25726,-0.333046,-0.366728,0.358161448103955,0.679875898387646,,
C9orf64,sp|Q5T6V5|CI064-HUMAN,0.837071,0.517005,0.19694,0.151216,-0.0316782,-0.443191,-0.626085,0.00000000000704060707583088,0.00000000017593885595186,0.0303976458878111,0.0410570811090532,0.489433,0.285785,0.0821365,0.0530439,-0.0633265,-0.32516,-0.44153,0.000000245753031450962,0.0000581048385387006,,
FAM69A,sp|Q5T7M9|FA69A-HUMAN,-0.457244,-0.274867,-0.0924898,-0.0664359,0.0377796,0.272265,0.37648,0.000179197942208653,0.000447315707933402,0.00886555261466178,0.013118935444149,0.0939597,0.0813871,0.0688146,0.0670185,0.0598342,0.0436694,0.0364851,0.775375172641965,0.927198622748943,,
GORAB,sp|Q5T7V8|GORAB-HUMAN,-0.365996,-0.350831,-0.335666,-0.3335,-0.324834,-0.305337,-0.296671,0.513002773474505,0.57456559871352,0.000000000000310225472271045,0.00000000000339737420405143,0.0548472,0.142891,0.230936,0.243513,0.293824,0.407024,0.457335,0.000524572949431861,0.01479667698282,,
ZNF618,sp|Q5T7W0|ZN618-HUMAN,0.116003,-0.0378688,-0.19174,-0.213722,-0.301648,-0.499483,-0.58741,0.000000143838658749941,0.000000723982681404586,0.0000000000000738539454264415,0.0000000000010194719023611,0.263171,0.293683,0.324195,0.328554,0.345989,0.385219,0.402655,0.204092682075626,0.524362948291822,,
TSTD2,sp|Q5T7W7|TSTD2-HUMAN,0.103643,0.00170196,-0.100239,-0.114802,-0.173053,-0.30412,-0.362372,0.0607205866729156,0.0881461791106666,0.0222381296088588,0.0306972744196538,0.0258926,0.0828115,0.13973,0.147862,0.180387,0.253568,0.286094,0.351999958708588,0.673818761982145,,
ACBD5,sp|Q5T8D3|ACBD5-HUMAN,0.0349437,0.0855531,0.136163,0.143392,0.172312,0.237381,0.266301,0.0684249700339896,0.0983242400940343,0.00213953856533969,0.00349737371228457,-0.140699,-0.109931,-0.0791621,-0.0747666,-0.0571846,-0.0176249,-0.0000428429,0.262920936378928,0.589876874537736,,
RBM26,sp|Q5T8P6-2|RBM26-HUMAN,0.371822,0.0923289,-0.187164,-0.227091,-0.386801,-0.746149,-0.905859,0.002222183393094,0.00444774323154326,0.00166790171465933,0.00277311967379619,,,,,0.383139,0.435002,0.458053,0.808627937992299,0.941429106623401,,
ZW10,sp|O43264|ZW10-HUMAN,0.126471,0.0730995,0.019728,0.0121035,-0.0183945,-0.087015,-0.117513,0.000093246787481733,0.000247254042161952,0.207975427111924,0.241864221641953,0.0386496,0.012166,-0.0143175,-0.0181009,-0.0332344,-0.0672846,-0.0824181,0.0361175355781203,0.20794074360319,,
RBM26,sp|Q5T8P6|RBM26-HUMAN,0.0650092,-0.0435744,-0.152158,-0.16767,-0.229718,-0.369325,-0.431373,0.000151226187880293,0.000384677704398395,0.00000213800687316042,0.00000541757663572746,0.0624789,0.0771338,0.0917888,0.0938824,0.102257,0.121099,0.129473,0.571804258067299,0.829547996167175,,
ATAD3B,sp|Q5T9A4|ATD3B-HUMAN,0.054141,-0.00199874,-0.0581385,-0.0661584,-0.0982383,-0.170418,-0.202498,0.036225610755192,0.0554785511997384,0.291186407288506,0.32904777715776,-0.0477843,-0.0487041,-0.049624,-0.0497554,-0.050281,-0.0514637,-0.0519893,0.971864307611221,0.991456066030293,,
FAM102A,sp|Q5T9C2|F102A-HUMAN,-0.130441,-0.0205512,0.0893385,0.105037,0.167831,0.309118,0.371912,0.0654411229395151,0.0943895815149802,0.0103762755186751,0.0151752000884542,0.326824,0.187231,0.0476388,0.027697,-0.0520701,-0.231546,-0.311313,0.0216034967036458,0.15548824282246,,
WLS,sp|Q5T9L3-2|WLS-HUMAN,-0.0756402,0.0241664,0.123973,0.138231,0.195264,0.323586,0.380619,0.000908237494577094,0.00197194677124921,0.000133808827634179,0.000261298432785845,0.0960158,0.0481526,0.000289474,-0.00654812,-0.0338985,-0.0954368,-0.122787,0.0923239503440493,0.346769509622191,,
WLS,sp|Q5T9L3|WLS-HUMAN,0.051837,0.0810932,0.110349,0.114529,0.131247,0.168862,0.18558,0.788063103284189,0.823238911904782,0.810686530045565,0.826552465009969,,,,,0.153358,-0.0228598,-0.101179,0.666532700387872,0.87638642952753,,
RNF187,sp|Q5TA31|RN187-HUMAN,-0.0917988,-0.158788,-0.225778,-0.235347,-0.273627,-0.359756,-0.398036,0.132335114331474,0.176491479498195,0.00678277111649546,0.0102229376373332,0.052408,0.0895514,0.126695,0.132001,0.153226,0.200982,0.222207,0.544691366322663,0.814352447092849,,
CPSF3L,sp|Q5TA45|INT11-HUMAN,0.335747,0.159478,-0.0167898,-0.041971,-0.142696,-0.369326,-0.470051,0.0000122334044090216,0.0000390056092861646,0.000217079917687121,0.000411871177159041,0.299894,0.250312,0.20073,0.193647,0.165314,0.101565,0.0732326,0.165688627446293,0.466650834967095,,
COL13A1,sp|Q5TAT6|CODA1-HUMAN,-0.045657,-0.294204,-0.542751,-0.578258,-0.720285,-1.03985,-1.18187,0.00000181646424554215,0.00000695293350275805,0.000000915092762350513,0.00000244652663428069,0.371513,0.254073,0.136633,0.119856,0.0527472,-0.0982469,-0.165355,0.0363324694114734,0.208572857014862,,
FRY,sp|Q5TBA9|FRY-HUMAN,-0.300486,-0.136405,0.0276753,0.0511154,0.144876,0.355837,0.449597,0.00195584037925786,0.00396805371554163,0.84917039675451,0.861787390322841,-0.239084,-0.116771,0.00554185,0.0230151,0.0929082,0.250168,0.320061,0.0607925943549206,0.277836611226236,,
RNASEH2B,sp|Q5TBB1|RNH2B-HUMAN,0.534325,0.0959638,-0.342397,-0.40502,-0.655512,-1.21912,-1.46961,0.000000000000783090300150263,0.0000000000339008246839698,0.000000000000133694955855508,0.00000000000167728052781447,0.518422,0.469394,0.420367,0.413363,0.385348,0.322312,0.294297,0.231736327374929,0.554016249604414,,
EFS,sp|O43281|EFS-HUMAN,0.598335,0.40368,0.209026,0.181218,0.0699867,-0.180283,-0.291515,0.0000000211761183456389,0.000000133014296502136,0.00019030107877459,0.000363380875415303,0.106216,0.0831747,0.060133,0.0568414,0.0436747,0.0140497,0.000883092,0.402055371815114,0.71254133836386,,
OGFRL1,sp|Q5TC84|OGRL1-HUMAN,-0.187006,-0.0216727,0.143661,0.16728,0.261756,0.474328,0.568804,0.00000199104998785936,0.00000757403957840396,0.000000913155703481256,0.00000244205589959416,-0.116378,-0.11714,-0.117902,-0.11801,-0.118446,-0.119425,-0.11986,0.979341421099432,0.993812644663438,,
MAGI3,sp|Q5TCQ9|MAGI3-HUMAN,0.221297,0.096142,-0.0290133,-0.0468926,-0.11841,-0.279324,-0.350841,0.0000475181842271856,0.000134695719876692,0.00000295367966618063,0.00000732147317254075,0.0126882,0.0700283,0.127368,0.13556,0.168326,0.242049,0.274814,0.0415744518129239,0.225372145894751,,
AK9,sp|Q5TCS8|KAD9-HUMAN,0.256784,0.208566,0.160349,0.153461,0.125908,0.0639139,0.036361,0.746790564155712,0.786968189186736,0.204309089789641,0.238171190512046,-0.626097,-0.568111,-0.510124,-0.50184,-0.468705,-0.394151,-0.361016,0.766844808346524,0.922923968767293,,
SH3PXD2A,sp|Q5TCZ1|SPD2A-HUMAN,-0.0864767,-0.0050946,0.0762875,0.0879135,0.134418,0.239052,0.285556,0.00011046385358264,0.00028814347776111,0.00371123188217887,0.00583283947257054,-0.0328271,-0.0185618,-0.00429643,-0.00225852,0.00589311,0.0242343,0.0323859,0.452405585878307,0.752579757883226,,
DDI2,sp|Q5TDH0-3|DDI2-HUMAN,0.233143,0.134796,0.0364484,0.0223988,-0.0337997,-0.160246,-0.216445,0.000709530358923904,0.0015746280239801,0.124884260146433,0.151202437343785,0.0162212,-0.0278508,-0.0719228,-0.0782188,-0.103403,-0.160067,-0.185251,0.106599785899265,0.371931184378471,,
C20orf194,sp|Q5TEA3|CT194-HUMAN,-0.121077,-0.0192519,0.0825733,0.0971197,0.155306,0.286224,0.344409,0.00212535143677489,0.00427994444169059,0.00000685385262291686,0.0000161552594672588,-0.271638,-0.259842,-0.248045,-0.24636,-0.239619,-0.224452,-0.217711,0.704335314066986,0.895639580359246,,
NDUFAF5,sp|Q5TEU4|NDUF5-HUMAN,0.360521,0.313262,0.266004,0.259252,0.232247,0.171486,0.144481,0.39452652790639,0.460089681778781,0.178556838526941,0.210492534908837,0.0250493,0.0318483,0.0386473,0.0396186,0.0435037,0.0522453,0.0561304,0.892738220947329,0.966737130937975,,
IFFO2,sp|Q5TF58|IFFO2-HUMAN,0.328376,0.150574,-0.027228,-0.0526282,-0.154229,-0.382832,-0.484433,0.205561764440254,0.260190120782922,0.439958933720776,0.477221659550556,-0.366474,-0.3116,-0.256726,-0.248887,-0.217531,,,0.755411710094722,0.919315214304268,,
NT5DC1,sp|Q5TFE4|NT5D1-HUMAN,0.0895475,0.0765983,0.0636491,0.0617992,0.0543996,0.0377507,0.0303511,0.25993189316272,0.319833465019141,0.00422162840697587,0.00657894803797947,0.0330253,0.00763263,-0.0177601,-0.0213876,-0.0358977,-0.0685455,-0.0830556,0.0318856779737388,0.195101417780919,,
