Gene,Protein,category_PDL_Time18,category_PDL_Time25,category_PDL_Time32,category_PDL_Time33,category_PDL_Time37,category_PDL_Time46,category_PDL_Time50,category_PDLPval_Time,category_PDLlocalFDR_Time,category_PDLPval_Category,category_PDLlocalFDR_Category,category_hTERT_Time18,category_hTERT_Time25,category_hTERT_Time32,category_hTERT_Time33,category_hTERT_Time37,category_hTERT_Time46,category_hTERT_Time50,category_hTERTPval_Time,category_hTERTlocalFDR_Time,category_hTERTPval_Category,category_hTERTlocalFDR_Category
NDUFS4,tr|A0A0S2Z433|A0A0S2Z433-HUMAN,0.0389161,0.114726,0.190535,0.201365,0.244685,0.342154,0.385474,0.00387238078227474,0.0073973944879543,,,0.0162975,-0.0176118,-0.0515211,-0.0563653,-0.075742,-0.11934,-0.138716,0.177136251583607,0.485112377740553,0.00000247303955601354,0.00000621021180446647
SERPINI1,tr|A0A0S2Z455|A0A0S2Z455-HUMAN,-0.0833534,0.0967914,0.276936,0.302671,0.405611,0.637226,0.740166,0.0222584376696324,0.0359133952321401,,,-0.29401,-0.464752,-0.635494,-0.659886,-0.757452,-0.976978,-1.07454,0.0303695423362277,0.190560989445219,0.000000135652899265328,0.000000416812857089501
AGFG1,tr|A0A0S2Z462|A0A0S2Z462-HUMAN,0.0267754,0.0553351,0.0838947,0.0879747,0.104294,0.141014,0.157334,0.0786465424575054,0.111192850046099,,,-0.13367,-0.11324,-0.0928096,-0.089891,-0.0782168,-0.0519497,-0.0402754,0.205540005374813,0.526321685521009,0.0000383826398417702,0.0000812876256272308
TTC4,sp|O95801|TTC4-HUMAN,0.259129,0.0828955,-0.0933378,-0.118514,-0.219219,-0.445804,-0.546509,0.00000000210863577955261,0.000000018624262953309,,,0.181518,0.162388,0.143258,0.140525,0.129594,0.104998,0.094067,0.39377696328605,0.706565889869055,0.0000000144410473125054,0.0000000522609486925479
PEX19,tr|A0A0S2Z497|A0A0S2Z497-HUMAN,-0.0823576,0.0396799,0.161717,0.179151,0.248887,0.405792,0.475528,0.00401471664825121,0.00762978198959695,,,-0.0596662,0.0150946,0.0898554,0.100536,0.143256,0.239377,0.282098,0.151890591991839,0.447042179622327,0.566384299740211,0.598307896426221
RBMS1,tr|A0A0S2Z4B3|A0A0S2Z4B3-HUMAN,-0.080404,-0.0963008,-0.112198,-0.114468,-0.123552,-0.143991,-0.153075,0.53493372213587,0.594506912355653,,,0.0304342,0.034988,0.0395419,0.0401925,0.0427947,0.0486496,0.0512518,0.85920591378002,0.955698158138186,0.0208670983907582,0.0289738765639484
PPP3CA,tr|A0A0S2Z4B5|A0A0S2Z4B5-HUMAN,0.213158,0.181821,0.150483,0.146007,0.1281,0.0878086,0.0699016,0.114680719136388,0.155556179928896,,,-0.0354107,-0.033433,-0.0314554,-0.0311729,-0.0300428,-0.0275002,-0.0263701,0.919632843088924,0.975602214234119,0.000796590521958505,0.00138174589973276
STK11,tr|A0A0S2Z4D1|A0A0S2Z4D1-HUMAN,0.0981936,0.132755,0.167317,0.172255,0.192004,0.236441,0.25619,0.0767946808153402,0.108891857880709,,,-0.00666361,0.00332541,0.0133144,0.0147414,0.0204494,0.0332925,0.0390005,0.603189486987902,0.845255949045778,0.00116328190326892,0.00197470957843202
TPM3,tr|A0A0S2Z4G4|A0A0S2Z4G4-HUMAN,-0.768166,-0.497335,-0.226503,-0.187813,-0.0330526,0.315159,0.469919,0.00000414463442279811,0.0000146652624760635,,,-0.0207612,0.0198197,0.0604006,0.0661979,0.089387,0.141563,0.164752,0.422076996688276,0.727543405608646,0.00267694305448572,0.00430937358683883
VASP,tr|A0A0S2Z4I7|A0A0S2Z4I7-HUMAN,-1.65348,-1.07252,-0.491565,-0.408571,-0.076595,0.670351,1.00233,0.247485507632014,0.306935287945501,,,0.994987,-0.107396,-1.20978,-1.36726,-1.99719,,,0.120373133512575,0.394722853527543,0.158438946551593,0.188901671341122
VASP,tr|A0A0S2Z4I9|A0A0S2Z4I9-HUMAN,-0.18887,-0.0410485,0.106773,0.12789,0.212359,0.402415,0.486884,0.00885432128276723,0.0156860127854749,,,-0.573548,-0.415225,-0.256903,-0.234285,-0.143815,0.059742,0.150212,0.00274192896875661,0.0462218044257855,0.010091127338327,0.0148027816078132
PMM2,tr|A0A0S2Z4J6|A0A0S2Z4J6-HUMAN,-0.0455496,0.0790288,0.203607,0.221404,0.292592,0.452764,0.523952,0.00000107693568215615,0.00000433832412632671,,,-0.27205,-0.304093,-0.336137,-0.340714,-0.359025,-0.400224,-0.418535,0.14050026064168,0.427575215635951,0.00000000000000441382430086448,0.0000000000000946508694843521
CNBP,tr|A0A0S2Z4K2|A0A0S2Z4K2-HUMAN,-0.208617,-0.433701,-0.658784,-0.690939,-0.819558,-1.10895,-1.23757,0.0690422612927493,0.0990568992345481,,,,,,,-0.108678,-0.353911,-0.462904,0.543178146089452,0.813531080624818,0.129440819655718,0.156370208049964
PROS1,tr|A0A0S2Z4L3|A0A0S2Z4L3-HUMAN,-0.123547,-0.0494997,0.0245478,0.035126,0.0774389,0.172643,0.214956,0.0927815531988821,0.128846190067303,,,0.0390569,-0.000870564,-0.040798,-0.046502,-0.0693177,-0.120653,-0.143469,0.359998619050546,0.680370322528699,0.102423844827739,0.126044344475722
SDPR,sp|O95810|SDPR-HUMAN,0.319736,0.208745,0.0977536,0.0818977,0.0184742,-0.124229,-0.187652,0.000324127250493487,0.000770700716039309,,,-0.0779936,-0.0490552,-0.0201168,-0.0159827,0.000553553,0.0377601,0.0542964,0.307883464573138,0.632223645592116,0.00304777157040503,0.004860515678088
NCK2,tr|A0A0S2Z4M6|A0A0S2Z4M6-HUMAN,-0.0946418,-0.0918709,-0.0891,-0.0887042,-0.0871208,-0.0835582,-0.0819748,0.8714159133033,0.894702832264751,,,-0.0178793,0.020216,0.0583113,0.0637535,0.0855223,0.134502,0.156271,0.0321594511745954,0.196515771557949,0.000265863842058564,0.000498177298846174
AXIN1,tr|A0A0S2Z4R0|A0A0S2Z4R0-HUMAN,0.14538,0.0796805,0.0139808,0.00459508,-0.0329476,-0.117419,-0.154962,0.105849458059924,0.144812737799786,,,,,,,-0.162737,-0.00341338,0.067397,0.263401959663409,0.590385460087532,0.26519746253137,0.30182495704786
YARS,tr|A0A0S2Z4R1|A0A0S2Z4R1-HUMAN,0.0949288,0.0853166,0.0757044,0.0743312,0.0688385,0.0564799,0.0509872,0.499107373610278,0.56193761807819,,,0.0713202,0.047705,0.0240898,0.0207162,0.00722179,-0.0231406,-0.036635,0.103790342703302,0.366683389809234,0.154580558506819,0.184540047901525
HGS,tr|A0A0S2Z4R4|A0A0S2Z4R4-HUMAN,-0.00276538,0.0136837,0.0301327,0.0324826,0.0418821,0.0630309,0.0724303,0.169996194924605,0.220562109666495,,,-0.0255226,-0.0219077,-0.0182929,-0.0177765,-0.0157108,-0.0110631,-0.00899751,0.761050909192762,0.921047949585879,0.0993235438171705,0.122638242841206
USF1,tr|A0A0S2Z4U5|A0A0S2Z4U5-HUMAN,0.0458705,-0.140262,-0.326394,-0.352984,-0.459345,-0.698658,-0.805019,0.00230749164157321,0.00459852613506517,,,0.399971,0.416947,0.433923,0.436348,0.446048,0.467875,0.477576,0.819261519781106,0.944216463707239,0.0000352754681123548,0.0000750519361938219
GAN,tr|A0A0S2Z4W2|A0A0S2Z4W2-HUMAN,0.00458651,0.075217,0.145847,0.155937,0.196298,0.287108,0.327469,0.0292959988668869,0.0459731799781423,,,-0.125156,-0.173371,-0.221585,-0.228473,-0.256025,-0.318015,-0.345566,0.131519022749374,0.414044694015697,0.000000595336714612804,0.00000163575680734346
AMMECR1,tr|A0A0S2Z4X0|A0A0S2Z4X0-HUMAN,0.283941,0.139003,-0.0059355,-0.0266409,-0.109463,-0.295812,-0.378634,0.0000374619792252922,0.000108593810259799,,,0.344495,0.263048,0.181601,0.169966,0.123425,0.0187079,-0.0278331,0.043023696235104,0.229628369737525,0.0237979360568814,0.0327474658081635
GFPT2,tr|A0A0S2Z4X9|A0A0S2Z4X9-HUMAN,1.4263,1.03004,0.633781,0.577172,0.350737,-0.158742,-0.385178,0.00000000114270886263057,0.0000000109825298992443,,,0.0319262,-0.447872,-0.92767,-0.996212,-1.27038,-1.88727,-2.16144,0.0000000000113272536478143,0.0000000348162019621653,3.81965338443695e-16,0.0000000000000118989945465855
NCK1,tr|A0A0S2Z4Y3|A0A0S2Z4Y3-HUMAN,-0.221835,-0.129678,-0.0375212,-0.0243559,0.0283052,0.146793,0.199454,0.00000000134541009254943,0.0000000126205762598152,,,0.016318,0.0644517,0.112585,0.119462,0.146967,0.208853,0.236358,0.000156801184779696,0.00645474877166775,0.00000331669097449234,0.00000816423050608485
SRRM1,tr|A0A0S2Z4Z6|A0A0S2Z4Z6-HUMAN,0.127645,-0.0303067,-0.188258,-0.210823,-0.301081,-0.504161,-0.594419,0.000000156427928755466,0.000000778845535126431,,,0.0581695,0.0915347,0.1249,0.129666,0.148732,0.19163,0.210696,0.178572741906787,0.48770322557172,0.000000000458269180507739,0.00000000221588889012158
BAG2,sp|O95816|BAG2-HUMAN,0.0168444,0.0553374,0.0938305,0.0993295,0.121325,0.170816,0.192813,0.032863102282564,0.0509209655767976,,,-0.0998995,-0.0666041,-0.0333087,-0.0285522,-0.00952627,0.0332821,0.052308,0.0639703390405784,0.285513308951197,0.00627780388192871,0.00951160525719104
AKAP10,tr|A0A0S2Z4Z7|A0A0S2Z4Z7-HUMAN,0.175237,0.180762,0.186286,0.187075,0.190232,0.197335,0.200492,0.730005807487094,0.772656514099919,,,-0.00728543,-0.00498726,-0.00268909,-0.00236078,-0.00104754,0.00190724,0.00322048,0.886284574936514,0.965846766983006,0.0000182193211870204,0.0000404820146181965
BTRC,tr|A0A0S2Z507|A0A0S2Z507-HUMAN,-0.0698477,-0.0815638,-0.09328,-0.0949537,-0.101649,-0.116712,-0.123407,0.710134302658139,0.755627121791046,,,0.0292202,0.0041148,-0.0209906,-0.0245771,-0.038923,-0.0712014,-0.0855473,0.387033260784215,0.701306113788839,0.573267246998523,0.604747429879119
RNF40,tr|A0A0S2Z537|A0A0S2Z537-HUMAN,0.30674,0.077751,-0.151238,-0.18395,-0.314801,-0.609215,-0.740066,0.0000000000164872267840821,0.000000000337841595946713,,,0.255488,0.257315,0.259143,0.259404,0.260449,0.262799,0.263843,0.938708713472753,0.982500913386181,0.000000000000453623226654693,0.0000000000047371005356545
MAPK13,tr|A0A0S2Z542|A0A0S2Z542-HUMAN,0.361897,0.255082,0.148268,0.133009,0.0719727,-0.0653597,-0.126396,0.00326443461598732,0.00631320293498723,,,0.568994,0.36995,0.170907,0.142472,0.0287329,-0.22718,-0.340919,0.00000118845028677862,0.00019015393842448,0.170159904820009,0.201391924315916
PQBP1,tr|A0A0S2Z556|A0A0S2Z556-HUMAN,0.12726,-0.0613085,-0.249877,-0.276815,-0.384568,-0.627014,-0.734767,0.000000961791900921626,0.00000391553338560632,,,0.269733,0.248022,0.226311,0.223209,0.210803,0.182889,0.170482,0.501392163240218,0.786424809077252,0.00000000222509856741241,0.00000000931772656226604
DAZAP1,tr|A0A0S2Z569|A0A0S2Z569-HUMAN,0.199632,0.0509942,-0.0976436,-0.118878,-0.203813,-0.394919,-0.479855,0.0000000018774511281683,0.0000000168897335149657,,,0.0124467,0.0393829,0.066319,0.070167,0.0855591,0.120191,0.135583,0.156297410051597,0.453417859595786,0.0000000013596647287212,0.00000000599019037913911
RDH11,tr|A0A0S2Z583|A0A0S2Z583-HUMAN,0.0510927,0.0678608,0.0846288,0.0870243,0.096606,0.118165,0.127747,0.417919103874521,0.483214051012785,,,0.0478392,0.00499391,-0.0378513,-0.0439721,-0.0684551,-0.123542,-0.148025,0.0444384262400738,0.234152416205555,0.00207487815560366,0.00339709720753219
FOSL1,tr|A0A0S2Z595|A0A0S2Z595-HUMAN,0.551558,0.065495,-0.420568,-0.490005,-0.767756,-1.39269,-1.67044,0.0000000000434754981372068,0.000000000736925677064677,,,0.344147,0.325386,0.306626,0.303945,0.293225,0.269104,0.258383,0.720592760385783,0.902530070041178,0.0000000000303578731753754,0.000000000192127624262277
TAP1,tr|A0A0S2Z5A6|A0A0S2Z5A6-HUMAN,-0.207321,0.028891,0.265103,0.298848,0.433826,0.737527,0.872506,0.000000000096016526853232,0.00000000142113706920329,,,-0.0956417,-0.210452,-0.325262,-0.341663,-0.407269,-0.554882,-0.620488,0.000096941195648088,0.00480124816023499,8.9791150164315e-17,0.00000000000000372956844894211
CBX4,tr|A0A0S2Z5B2|A0A0S2Z5B2-HUMAN,0.140373,-0.0996172,-0.339607,-0.373891,-0.511028,-0.819587,-0.956724,0.00192854139487093,0.00392043214332118,,,0.0222057,0.153638,0.28507,0.303846,0.378949,0.547933,0.623037,0.103628093829162,0.366338254078094,0.0000794653988656461,0.000160164031243743
BAG3,sp|O95817|BAG3-HUMAN,-0.403352,-0.109478,0.184397,0.226379,0.394307,0.772145,0.940074,0.000000000119520648194403,0.00000000170340014992363,,,-0.393458,-0.32418,-0.254901,-0.245004,-0.205417,-0.116345,-0.0767573,0.0416240243631743,0.225508301206128,0.00000000122178972443138,0.00000000544783513006856
ETHE1,tr|A0A0S2Z5B3|A0A0S2Z5B3-HUMAN,-0.30579,-0.0693576,0.167075,0.200851,0.335955,0.63994,0.775044,0.0000000000000322271737352678,0.00000000000341629677227874,,,-0.311973,-0.344137,-0.3763,-0.380895,-0.399274,-0.440627,-0.459006,0.105973025053856,0.370986053159303,1.38536865185207e-18,1.31695714832247e-16
FTSJ1,tr|A0A0S2Z5C9|A0A0S2Z5C9-HUMAN,0.281205,0.121585,-0.0380361,-0.060839,-0.152051,-0.357277,-0.448489,0.00000000224569760505054,0.0000000196020492863748,,,0.1512,0.086064,0.0209279,0.0116227,-0.0255979,-0.109344,-0.146565,0.00264305972658253,0.0453004716334898,0.00148851697158563,0.00248968166061874
ABHD5,tr|A0A0S2Z5D6|A0A0S2Z5D6-HUMAN,0.614676,0.407389,0.200102,0.17049,0.0520405,-0.214471,-0.332921,0.0000000000856939522570967,0.00000000129751056447075,,,-0.0212608,-0.0454237,-0.0695866,-0.0730385,-0.0868458,-0.117912,-0.13172,0.36132166447882,0.681478230345511,0.000000261499400073379,0.000000762100495599441
WDR41,tr|A0A0S2Z5D8|A0A0S2Z5D8-HUMAN,0.113826,0.14755,0.181274,0.186091,0.205362,0.248721,0.267992,0.176216463843295,0.227480332227219,,,0.0289254,-0.0296689,-0.0882631,-0.0966338,-0.130116,-0.205452,-0.238934,0.0225024471752417,0.159044969340032,0.00000167276555040688,0.00000429414564039583
RBM23,tr|A0A0S2Z5D9|A0A0S2Z5D9-HUMAN,0.289833,-0.00325528,-0.296343,-0.338213,-0.505692,-0.88252,-1.05,0.0188018860195666,0.0308272032337168,,,,,,,0.19322,0.143055,0.120759,0.888619476691913,0.966349549307588,0.0368085925356631,0.0490834463877584
PALMD,tr|A0A0S2Z5E7|A0A0S2Z5E7-HUMAN,1.03302,1.00096,0.968895,0.964315,0.945995,0.904774,0.886454,0.847195450090432,0.873531169102524,,,,,,,-1.36013,-1.50286,-1.56629,0.818638429641518,0.944216463707239,0.0075819928431098,0.0113403983789644
CWF19L1,tr|A0A0S2Z5E9|A0A0S2Z5E9-HUMAN,0.522302,0.0979695,-0.326363,-0.386982,-0.629458,-1.17503,-1.4175,0.0000000000000979436208627468,0.00000000000821034661795807,,,0.375812,0.361438,0.347064,0.345011,0.336798,0.318317,0.310104,0.693554406907263,0.889714132733984,0.0000000000000222373184543933,0.000000000000365508580156792
MRPS28,tr|A0A0S2Z5H0|A0A0S2Z5H0-HUMAN,0.193328,0.111159,0.0289896,0.0172512,-0.0297026,-0.135349,-0.182302,0.00944013625988242,0.0165931178902737,,,0.0225287,-0.0351012,-0.092731,-0.100964,-0.133895,-0.207991,-0.240922,0.0633381059453665,0.283790415414103,0.204739881459177,0.238639889968039
SEC63,tr|A0A0S2Z5M1|A0A0S2Z5M1-HUMAN,0.0254541,0.0577177,0.0899812,0.0945903,0.113027,0.154508,0.172945,0.0405656312326084,0.0614212948433304,,,-0.0181524,-0.0374486,-0.0567448,-0.0595014,-0.0705278,-0.0953372,-0.106364,0.21383341101535,0.534786515587887,0.0000148793855900791,0.000033455941118293
GINS3,tr|A0A0S2Z5P2|A0A0S2Z5P2-HUMAN,0.422187,-0.160025,-0.742237,-0.82541,-1.1581,-1.90666,-2.23935,0.0000000116533121002692,0.0000000795964376863573,,,0.414809,0.388528,0.362248,0.358493,0.343476,0.309686,0.294668,0.741426374170591,0.913263771871095,0.000000000520529430047902,0.00000000249340357115413
MLYCD,sp|O95822|DCMC-HUMAN,-0.143206,0.0803944,0.303995,0.335938,0.463709,0.751196,0.878967,0.00000000344811456108427,0.0000000281123469210947,,,-0.164971,-0.231032,-0.297093,-0.30653,-0.34428,-0.429215,-0.466964,0.0275389513090524,0.180352748594299,0.0000000000000144521342004341,0.000000000000257264728691512
DCP1A,tr|A0A0S2Z5R3|A0A0S2Z5R3-HUMAN,0.269894,0.146093,0.0222916,0.00460578,-0.0661376,-0.22531,-0.296054,0.0000035353763901779,0.000012704483902506,,,0.230825,0.199609,0.168393,0.163933,0.146096,0.10596,0.0881226,0.176285360781346,0.483167114856385,0.000193692733741976,0.000369551147907048
CENPH,tr|A0A0S2Z5T0|A0A0S2Z5T0-HUMAN,0.406451,0.0327923,-0.340867,-0.394247,-0.607766,-1.08818,-1.3017,0.0000347234201345634,0.000101292204068589,,,0.72268,0.475889,0.229098,0.193842,0.0528182,-0.264485,-0.405509,0.0184173694728573,0.142560095795619,0.0116995445313902,0.0169918885058985
DIABLO,tr|A0A0S2Z5U7|A0A0S2Z5U7-HUMAN,0.0151656,0.15304,0.290914,0.310611,0.389396,0.566663,0.645449,0.000000447529744300326,0.00000196227854122364,,,-0.08108,-0.0974191,-0.113758,-0.116092,-0.125429,-0.146436,-0.155773,0.470845433965727,0.765186067430027,0.00000000000916137543600384,0.0000000000659976897620245
DTNBP1,tr|A0A0S2Z5U8|A0A0S2Z5U8-HUMAN,-0.189628,-0.0645691,0.0604899,0.0783555,0.149818,0.310608,0.38207,0.0105486637711185,0.0183700148505164,,,-0.131927,-0.0275962,0.0767348,0.0916392,0.151257,0.285397,0.345014,0.0312559808686977,0.193041794769097,0.948038867282662,0.952791977679938
DNAJC19,tr|A0A0S2Z5X1|A0A0S2Z5X1-HUMAN,0.00685406,0.00850559,0.0101571,0.010393,0.0113368,0.0134602,0.0144039,0.95767687765081,0.965108031564822,,,-0.205849,-0.148345,-0.0908418,-0.082627,-0.0497679,0.0241653,0.0570245,0.0934203384855287,0.34847449076661,0.303958139935639,0.342263769489135
HNRPLL,tr|A0A0S2Z6K1|A0A0S2Z6K1-HUMAN,0.270338,0.0968127,-0.0767124,-0.101502,-0.200659,-0.423762,-0.52292,0.0000000495804138327871,0.000000280823707587304,,,0.252948,0.237544,0.222139,0.219938,0.211135,0.191329,0.182526,0.54525669757632,0.814352447092849,0.0000000156456599786504,0.0000000562670166392882
EFHA1,tr|A0A0S2Z6V5|A0A0S2Z6V5-HUMAN,0.0547113,0.0693704,0.0840296,0.0861238,0.0945005,0.113348,0.121725,0.389914986162867,0.455633771056621,,,0.105895,0.10568,0.105465,0.105434,0.105311,0.105035,0.104912,0.989925527901871,0.996735454551556,0.751808108642015,0.771984695967485
HLA-C,tr|A0A0S4T289|A0A0S4T289-HUMAN,0.155957,0.101141,0.0463248,0.0384939,0.00717031,-0.0633077,-0.0946313,0.0297369846832613,0.0465621898054598,,,0.400624,0.351367,0.302111,0.295074,0.266927,0.203597,0.17545,0.126692287945647,0.406058250659302,0.000951231681256814,0.00163399913056429
TP53,tr|A0A0U1RQC9|A0A0U1RQC9-HUMAN,0.00148299,0.107155,0.212826,0.227922,0.288306,0.424169,0.484553,0.239463733196868,0.298350909851144,,,-0.144537,-0.0625285,0.0194798,0.0311952,,,,0.708018245576716,0.897530415515933,0.770659974534994,0.788882729261454
CCDC149,tr|A0A0U1RQD2|A0A0U1RQD2-HUMAN,-0.208397,-0.114688,-0.0209794,-0.00759236,0.0459556,0.166439,0.219987,0.00778975982459415,0.013971868380195,,,,,,,-0.377034,-0.18933,-0.105906,0.0803710418687703,0.320130184480316,0.00559958106259588,0.00856138898660199
CRYZL1,sp|O95825|QORL1-HUMAN,-0.0148281,0.0623313,0.139491,0.150513,0.194605,0.293809,0.337901,0.000600215574701421,0.00134858377541954,,,-0.0459885,-0.0595857,-0.0731829,-0.0751254,-0.0828953,-0.100377,-0.108147,0.512508896413533,0.793193107389928,0.00000142745609607445,0.00000369943020289559
SH3D19,tr|A0A0U1RQE4|A0A0U1RQE4-HUMAN,0.143254,0.203548,0.263842,0.272456,0.306909,0.38443,0.418884,0.056375071575104,0.0825265177002753,,,-0.304233,-0.3053,-0.306367,-0.306519,-0.307129,-0.308501,-0.309111,0.972462213697771,0.991456066030293,0.00000000071397134377594,0.00000000333850393557705
NA,tr|A0A0U1RQM0|A0A0U1RQM0-HUMAN,0.373879,-0.416571,-1.20702,-1.31994,-1.77163,-2.78792,-3.23961,0.0000000000469011273899496,0.000000000784891643671008,,,0.691895,0.644799,0.597704,0.590976,0.564064,0.503512,0.4766,0.582483234987206,0.835705291709511,0.0000000000000475461651277266,0.000000000000707134175230269
SCYL2,tr|A0A0U1RQQ9|A0A0U1RQQ9-HUMAN,0.135022,0.113014,0.0910072,0.0878633,0.0752878,0.0469928,0.0344173,0.212603521717287,0.267962967981835,,,-0.193788,-0.153326,-0.112864,-0.107083,-0.083962,-0.0319393,-0.00881802,0.0260831484383429,0.174664278685519,0.0000237036696946643,0.000051843343988259
DIP2C,tr|A0A0U1RQW6|A0A0U1RQW6-HUMAN,0.00178177,0.07576,0.149738,0.160307,0.20258,0.297695,0.339968,0.00424811341158475,0.00802373080053727,,,0.0721747,0.0522256,0.0322765,0.0294266,0.0180271,-0.00762182,-0.0190213,0.417234506722237,0.723626585552183,0.0014119879448654,0.00236769246037532
SYTL2,tr|A0A0U1RR07|A0A0U1RR07-HUMAN,-0.461555,-0.282168,-0.102781,-0.077154,0.025353,0.255994,0.358501,0.0000000000300856364036384,0.000000000540779051224074,,,-0.0761886,0.00616373,0.0885161,0.100281,0.147339,0.253221,0.300279,0.000111800366495446,0.0052330516723579,0.0000396870104804361,0.0000839151395643432
DENND4A,tr|A0A0U1RR27|A0A0U1RR27-HUMAN,-0.301839,-0.176225,-0.0506113,-0.0326665,0.0391128,0.200616,0.272395,0.000401216701118313,0.000936138461794525,,,-0.0371817,-0.00758454,0.0220126,0.0262407,0.0431534,0.0812068,0.0981195,0.365032665168717,0.684417691240493,0.108999917547403,0.133336195238074
PTEN,tr|A0A0U1RR63|A0A0U1RR63-HUMAN,0.265677,0.18806,0.110444,0.0993563,0.0550043,-0.0447879,-0.0891399,0.0347325012711388,0.0534582530831532,,,0.291872,0.195019,0.0981655,0.0843293,0.0289845,-0.0955412,-0.150886,0.00987361329766854,0.0986398572240537,0.899730512290953,0.907704054030074
CMTR2,tr|A0A0U1RRB3|A0A0U1RRB3-HUMAN,0.176452,0.0282635,-0.119925,-0.141095,-0.225774,-0.416302,-0.500981,0.0000000000870018581965992,0.00000000131300185667895,,,0.101993,0.0744559,0.0469183,0.0429843,0.0272486,-0.00815689,-0.0238927,0.100180919286169,0.360811081573956,0.0000000135136686568753,0.0000000491944487505123
EXOC6B,tr|A0A0U1RRB6|A0A0U1RRB6-HUMAN,-0.034281,0.0845577,0.203396,0.220373,0.288281,0.441074,0.508982,0.0000000804976932565982,0.000000431301121161587,,,-0.111276,-0.129609,-0.147942,-0.150561,-0.161037,-0.184608,-0.195084,0.307064708534894,0.631595734418973,0.000000000000543076066594448,0.0000000000055211735502397
PHF14,tr|A0A0U1RRH6|A0A0U1RRH6-HUMAN,0.0734294,-0.035966,-0.145361,-0.160989,-0.223501,-0.364152,-0.426664,0.0000245846539692225,0.0000738901871741203,,,0.113758,0.139913,0.166069,0.169805,0.184751,0.218379,0.233325,0.255403153544098,0.582218165347374,0.00000000285985332708588,0.0000000117411876799016
AIFM1,sp|O95831|AIFM1-HUMAN,-0.344267,-0.141391,0.0614857,0.090468,0.206397,0.467238,0.583168,0.000000037845092930213,0.000000221006714318869,,,-0.170661,-0.210138,-0.249615,-0.255255,-0.277813,-0.328569,-0.351127,0.183639915371183,0.494996161676319,0.00000000182231564826483,0.00000000781561515937211
NA,tr|A0A0U1RRH7|A0A0U1RRH7-HUMAN,0.0725452,-0.322785,-0.718115,-0.774591,-1.00049,-1.50878,-1.73468,0.00000102983266729973,0.00000417410418688826,,,0.277483,0.230279,0.183075,0.176331,0.149358,0.0886667,0.061693,0.487418400401527,0.777727127548448,0.000000013383662663787,0.0000000488368632460546
MICU1,tr|A0A0U1RRK1|A0A0U1RRK1-HUMAN,-0.0495895,-0.021659,0.00627152,0.0102616,0.0262219,0.0621326,0.0780929,0.206062945653401,0.260681358467555,,,-0.122852,-0.0870863,-0.0513208,-0.0462114,-0.025774,0.0202102,0.0406477,0.109501820969836,0.376338535655182,0.501890037380579,0.53682032649186
PTBP1,tr|A0A0U1RRM4|A0A0U1RRM4-HUMAN,0.155004,0.00418211,-0.14664,-0.168186,-0.25437,-0.448284,-0.534468,0.000000152286367525076,0.000000761927615273318,,,0.157947,0.138896,0.119844,0.117123,0.106236,0.0817417,0.0708551,0.416646816900154,0.723626585552183,0.0000000563566323678985,0.000000183756897830407
PNPLA2,tr|A0A0U1WL47|A0A0U1WL47-HUMAN,-0.176807,-0.124012,-0.0712167,-0.0636745,-0.0335058,0.0343739,0.0645426,0.118690823795326,0.160335201613932,,,-0.490817,-0.368105,-0.245394,-0.227864,-0.157743,0.0000294437,0.0701504,0.00817722874988392,0.0882930050382665,0.070328673961347,0.0892145690738177
HLA-B,tr|A0A0U2X5S9|A0A0U2X5S9-HUMAN,0.0196202,0.157777,0.295933,0.31567,0.394616,0.572246,0.651193,0.00210641393021409,0.00424737433861887,,,-0.146292,-0.239308,-0.332323,-0.345611,-0.398763,-0.518354,-0.571506,0.091011175295908,0.343517825380093,0.000000552385383705346,0.00000152501365962485
PAPD7,tr|A0A0X1KG68|A0A0X1KG68-HUMAN,0.143944,-0.000495879,-0.144936,-0.16557,-0.248107,-0.433815,-0.516352,0.176774253211573,0.22816844748935,,,-0.0163226,0.0766574,0.169637,0.18292,0.236052,0.355597,0.408729,0.531054258581156,0.806730035976415,0.170916030475671,0.202183029764741
NELFB,tr|A0A0X1KG71|A0A0X1KG71-HUMAN,0.301461,0.0807704,-0.13992,-0.171447,-0.297556,-0.581301,-0.70741,0.000000000761822284246119,0.00000000793758563054629,,,0.332638,0.301092,0.269546,0.265039,0.247013,0.206454,0.188428,0.242891392762213,0.568448211023823,0.000000000103036766314558,0.000000000578272685445248
OR1M1,tr|A0A126GVI5|A0A126GVI5-HUMAN,-0.111151,0.0439039,0.198958,0.221109,0.309712,0.509068,0.59767,0.0744643100435127,0.105962253535684,,,-0.200105,-0.154869,-0.109633,-0.10317,-0.0773213,-0.0191607,0.00668845,0.596754480966174,0.84203107406107,0.12163953078707,0.147620193563387
CBARP,tr|A0A140LJL2|A0A140LJL2-HUMAN,0.0149354,0.0613909,0.107846,0.114483,0.141029,0.200757,0.227303,0.382995164833113,0.448912980160942,,,-0.013129,-0.0575407,-0.101952,-0.108297,-0.133675,-0.190776,-0.216154,0.362378218039737,0.682772690752843,0.0423043275035776,0.0558465574675003
C19orf70,tr|A0A140TA86|A0A140TA86-HUMAN,-0.143614,0.018082,0.179778,0.202878,0.295276,0.503171,0.595569,0.000015070521739381,0.0000472672304086748,,,-0.0339857,-0.0757596,-0.117534,-0.123501,-0.147372,-0.201082,-0.224952,0.205124046672651,0.526279586635647,0.000000256843410660394,0.000000750904594070862
