Rank	sample_id	factor	cell_line	cell_type	tissue	DNase_p_value	ChIP-seq_p_value	H3K27ac_p_value	summary_p_value
1045	42588	STAG1	MS1	Lymphoblastoid	Blood	7.156240352409303e-22	5.851184398889595e-42	2.6444668044105454e-53	7.933400413195783e-53
1046	68223	NR3C1	BEAS-2B	Epithelium	Lung	5.6041109425274725e-25	5.636514700983867e-53	5.148715973935471e-53	8.072376239229985e-53
1047	73449	RUNX1	MV4-11	AML cell line	None	6.265694467553064e-19	3.66115561408694e-41	3.845744690692067e-53	1.153723407206408e-52
1048	47550	MYC	P493-6	B cell lymphoma	None	6.285543928645652e-19	3.868089319314094e-53	2.629352089235577e-47	1.1604250886710517e-52
1049	65106	ZNF384	HEK293	Epithelium	Embryonic Kidney	0.9999954677831553	4.363730568895482e-53	2.038859249722844e-23	1.3091191706686448e-52
1050	65197	KLF15	HEK293	Epithelium	Embryonic Kidney	2.981455923120521e-37	3.525858228505922e-42	4.735142278953516e-53	1.420542683666977e-52
1051	46001	MYC	MCF-10A	Epithelium	Breast	1.6273208262808682e-14	2.6129069502186307e-47	5.957752073062231e-53	1.78732154660376e-52
1052	72855	TRAF7	None	None	meningioma	7.763581265552856e-39	2.3488139087661395e-52	1.2588279808868882e-52	2.458741272573032e-52
1053	76152	MYC	LNCaP	Epithelium	Prostate	3.876378842553338e-32	4.610147522229728e-50	8.756758378629597e-53	2.62204705853007e-52
1054	36324	RELA	GM19099	Lymphoblastoid	Blood	5.8170626233381655e-24	1.0782115643196133e-52	1.2806564677805083e-48	3.234362385199916e-52
1055	4975	RELA	GM12891	Lymphoblastoid	Blood	1.5560288124768618e-24	4.344980356869392e-45	1.1433836912470904e-52	3.430150983476681e-52
1056	43052	BRD3	MM1.S	B Lymphocyte	Blood	1.928221738023135e-22	1.402381527000522e-52	3.444098680509886e-48	4.206973279823538e-52
1057	46116	PAX5	GM12878	B Lymphocyte	Blood	9.153992910120593e-20	5.2362458195229425e-43	2.1078009902874932e-52	6.323402968317054e-52
1058	1362	STAT1	HeLa-S3	Epithelium	Cervix	7.14957345255244e-19	5.120110159235137e-47	2.414261650500878e-52	7.242750800097769e-52
1059	39920	ICE1	HCT-116	None	Colon	8.395554903990515e-23	6.911440326955571e-47	2.9259636520115243e-52	8.777853794922081e-52
1060	64394	NR2C2	K562	Erythroblast	Bone Marrow	6.754737316671165e-12	3.708607600812697e-52	2.3489607480859695e-51	9.608763286344287e-52
1061	74510	YY1	HeLa	Epithelium	Cervix	3.991807001272646e-44	3.612501096776484e-52	7.07551279210243e-51	1.0311057851069464e-51
1062	38758	JUND	LoVo	None	Colon	5.9148731190301145e-33	2.5353346566404044e-46	3.4601783123935235e-52	1.0380520770035912e-51
1063	73501	BRD4	SUM229	mammary carcinoma cell line	Breast	2.2049108867409724e-22	3.618262802056301e-52	5.584261522880272e-48	1.0854085127278659e-51
1064	42762	GMEB2	LoVo	None	Colon	1.2578841031197744e-39	4.124572776747511e-52	9.886204829218976e-50	1.2322309057052914e-51
1065	65214	GLIS1	HEK293	Epithelium	Embryonic Kidney	1.7563711277421745e-35	4.001532289599169e-23	4.416031206503975e-52	1.3248093619511926e-51
1066	3272	GATA1	None	Proerythroblast	Bone Marrow	2.0637948413420053e-11	1.7951243916883456e-50	4.8358830510130906e-52	1.4127079946851655e-51
1067	42519	STAG1	GM2255	Lymphoblastoid	Blood	2.9227965204559077e-23	8.36869172579443e-40	5.1562609465881716e-52	1.5468782839754986e-51
1068	75136	MYB	DU-528	None	Blood	1.161304743157531e-23	5.586701926880637e-41	5.3037643543747105e-52	1.591129306297308e-51
1069	50892	RELA	None	None	None	1.8746994493878083e-29	2.9743582211558523e-49	5.5075830728506715e-52	1.649221079169269e-51
1070	65203	YY1	HEK293	Epithelium	Embryonic Kidney	6.102514729396261e-35	8.155546259607886e-50	5.9872762090135495e-52	1.7830925469301496e-51
1071	63739	E2F4	MCF-7	Epithelium	Breast	1.7918646660051593e-47	6.054940801126325e-52	7.510454296976571e-49	1.8149576886663402e-51
1072	45861	CEBPB	IMR90	Fibroblast	Lung	0.0005502101437284638	1.0325698557964358e-42	6.156665559985172e-52	1.8469996668942835e-51
1073	38824	MNT	LoVo	None	Colon	1.6612799801205174e-33	6.394091094914509e-52	1.1071207818666982e-48	1.917120110470047e-51
1074	46098	USF1	ECC-1	Epithelium	Endometrium	2.890006561193982e-34	1.2191567200609039e-37	6.4130108052418806e-52	1.9239032415725542e-51
1075	38389	BRD4	None	T Lymphocyte	Blood	1.1071147220793663e-30	7.721484680116438e-52	5.287612098156904e-51	2.021278664288793e-51
1076	35854	CTCF	GM12891	Lymphoblastoid	Blood	1.2294258443961076e-22	3.173984582432105e-26	7.047975331417827e-52	2.114392599425348e-51
1077	42367	STAG1	GM18486	Lymphoblastoid	Blood	1.0358767740946049e-22	1.568462190046155e-33	7.655679349007805e-52	2.2967038047023416e-51
1078	8564	TBL1X	HEK293T	Epithelium	Embryonic Kidney	6.941400617387428e-39	9.403201597668193e-42	7.884394118458443e-52	2.365318235338937e-51
1079	68230	NR3C1	BEAS-2B	Epithelium	Lung	6.931719280335403e-19	4.708870558142199e-47	8.178945788952014e-52	2.4536411188275664e-51
1080	49267	BMI1	293T-Rex	None	None	1.0618634728143989e-07	1.2084859111559285e-51	2.947586018393082e-51	2.5712616881018058e-51
1081	53323	INTS3	HeLa	Epithelium	Cervix	3.4344689859984803e-40	1.3720941190324367e-51	2.3814193923227612e-51	2.6115783517996524e-51
1082	46241	MYBL2	HepG2	Epithelium	Liver	7.992492037184067e-13	2.2192398135344008e-51	1.67836546120437e-51	2.866910723853691e-51
1083	63034	PRDM10	HEK293	Epithelium	Embryonic Kidney	2.0481546326011002e-23	2.182532119856501e-41	1.2898120935162642e-51	3.869436280320121e-51
1084	33543	GATA1	None	Proerythroblast	Fetal Liver	6.564236513234243e-11	1.3061381448927322e-51	1.9831534893465786e-48	3.91583539981665e-51
1085	57806	BRD3	LX2	Hepatic Stellate Cell	None	1.4361459493957698e-14	1.3066248529463911e-51	2.1516270711158747e-46	3.919850754647059e-51
1086	63001	BCL3	A549	Epithelium	Lung	1.4156989153665495e-33	1.4013671648153948e-51	2.1850700282228204e-50	3.950726614759205e-51
1087	46300	SP1	K562	Erythroblast	Bone Marrow	1.865302600968403e-15	1.3487241641571197e-51	1.1642689114592161e-45	4.04616780526874e-51
1088	63975	GATA4	HepG2	Epithelium	Liver	6.261832803436337e-28	9.866381587407487e-49	1.3525115299829359e-51	4.051980020982375e-51
1089	74304	CDK9	MV4;11	Acute myeloid leukemia	None	4.3852723214197283e-26	4.105664425268525e-40	1.461749471149517e-51	4.3852484134329383e-51
1090	42293	STAG1	GM12878	B Lymphocyte	Blood	1.3376271783482797e-20	4.7935543441038214e-37	1.4684255565725305e-51	4.405276669717578e-51
1091	45916	BHLHE40	K562	Erythroblast	Bone Marrow	1.737006944885761e-17	5.47889236668263e-38	1.478189047728244e-51	4.4345671431846125e-51
1092	45789	CEBPB	HepG2	Epithelium	Liver	1.8738010837439506e-13	7.454622527283865e-42	1.521080430252526e-51	4.56324128982647e-51
1093	46157	POU2F2	GM12891	Lymphoblastoid	Blood	1.4365513736966205e-23	8.644758649514947e-51	1.9578759642931038e-51	4.7890073911321834e-51
1094	45691	MYC	H1	Embryonic Stem Cell	Embryo	6.968107853386209e-28	2.169941451476696e-51	8.664421342696159e-51	5.206015540116814e-51
1095	48998	AFF4	HeLa	Epithelium	Cervix	5.065535504213126e-42	1.7640451790057275e-51	1.6231158378899424e-49	5.2352375898000604e-51
1096	566	VDR	GM10861	Lymphocyte	Blood	1.37467323994153e-16	1.7886987660382926e-51	2.171586121569607e-48	5.361679972989054e-51
1097	64945	BHLHE40	IMR90	Fibroblast	Lung	1.339869697641253e-06	1.8135860896369537e-51	1.9714699116403208e-47	5.440257811063044e-51
1098	75281	ZBTB48	HeLa	None	None	5.808574488657255e-38	3.3894128434201693e-35	2.0379138304791784e-51	6.113741491437321e-51
1099	52774	BCL6	None	T Lymphocyte	Tonsil	9.693485353291401e-18	2.727715275066461e-51	2.117252371008444e-46	8.18304040080783e-51
1100	48278	CEBPA	GM12878	B Lymphocyte	Blood	1.3159240933503954e-31	2.7861959871832965e-51	3.764712402575429e-45	8.358581775513745e-51
1101	53077	RBP2	U937	None	Pleura	1.5360850554706083e-48	4.9416452120750537e-51	8.697694296723816e-51	9.434384724355119e-51
1102	8122	MYC	NHEK	Keratinocyte	Skin	1.4131741102314193e-31	1.1557258853405758e-49	3.3812050629607457e-51	9.855287746803636e-51
1103	34078	CDK8	None	Epithelium	Colon	2.199837862257888e-30	1.4760626216150145e-50	4.4180762698881426e-51	1.0200936032310206e-50
1104	46054	SIX5	A549	Epithelium	Lung	1.0290823150233742e-29	3.949139965918266e-51	4.1990052508145654e-49	1.1737033779115281e-50
1105	45807	BHLHE40	HepG2	Epithelium	Liver	1.609946088000125e-17	9.281095608617087e-46	4.007751695160802e-51	1.2023203167029125e-50
1106	63903	ZXDB	HEK293	Epithelium	Embryonic Kidney	1.1795897182486494e-29	4.222878170520818e-51	1.7934948549703488e-49	1.2377206656844264e-50
1107	8806	CHD1	H1	Embryonic Stem Cell	Embryo	5.707319923271475e-46	9.803229399831671e-51	7.141124801786928e-51	1.239449618464261e-50
1108	5573	GATA1	None	Erythroblast	Blood	2.31795687367527e-06	4.198564107935871e-51	4.114674691057222e-42	1.2595692310955123e-50
1109	57960	JMJD1C	Kasumi-1	Myeloblast	Blood	4.960541388145503e-15	3.775733465045719e-46	4.390793431534312e-51	1.3172227115018544e-50
1110	46235	HDAC2	HepG2	Epithelium	Liver	1.6389631262288068e-19	7.51125749510927e-36	4.6495608613268065e-51	1.3948682583980414e-50
1111	41301	IRF1	None	Monocyte	Blood	8.425246153128441e-18	4.8345083886303443e-42	5.471339979208243e-51	1.6414019919048554e-50
1112	65170	ZNF121	HEK293	Epithelium	Embryonic Kidney	0.994055038857415	5.66294318104664e-51	1.0974016152728999e-38	1.6988829543131157e-50
1113	46274	CREB1	K562	Erythroblast	Bone Marrow	1.7842150313087192e-23	1.6084603627803327e-50	9.858673799258823e-51	1.8336872910838513e-50
1114	38737	MED1	LoVo	None	Colon	1.568656475120678e-23	6.466217435556661e-51	2.2332541251779858e-49	1.8852784279200263e-50
1115	49869	GABPA	SK-N-MC	None	Brain	9.86645569958838e-25	6.538964470861272e-51	1.5349758784786632e-48	1.953368035132771e-50
1116	73547	BRD4	SUM159PT	mammary carcinoma cell line	Breast	4.836714143219913e-20	2.9728946721288363e-50	9.919351606124027e-51	2.23130793387142e-50
1117	38719	DLX1	LoVo	None	Colon	3.89901840230145e-22	7.830241134359651e-51	5.11887293146894e-47	2.348713062203541e-50
1118	9319	SMC1A	LCL	Lymphoblastoid	Blood	4.219121395774509e-16	8.715699775701943e-51	1.352760439622323e-46	2.6145414804264457e-50
1119	75042	TP53	MDA-MB-231	None	Breast	8.1686162735773655e-19	6.857324555710366e-48	8.886079489180602e-51	2.662373803656905e-50
1120	63663	BCL3	A549	Epithelium	Lung	1.327681506815265e-36	7.41178928217872e-50	1.0081898030253954e-50	2.662414110836584e-50
1121	74359	OTX2	D-341	None	None	1.1249046031896947e-07	5.1584324311269e-42	9.078489731838838e-51	2.723546914758395e-50
1122	45643	STAT1	GM12878	B Lymphocyte	Blood	9.324111023465004e-14	1.0659591012432576e-50	1.0395084262165585e-44	3.1978740244846657e-50
1123	72913	HDAC2	None	Cardiomyocyte	None	1.1613650671746141e-50	3.761395874686536e-41	8.688667469957608e-47	3.483629563376057e-50
1124	42312	STAG1	GM12890	Lymphoblastoid	Blood	6.615392745475175e-20	4.768481976696835e-41	1.193087303191332e-50	3.579261908678455e-50
1125	36301	BRD4	None	T Lymphocyte	Blood	6.75554854987573e-27	1.2723691644300305e-50	1.8497809356208817e-47	3.814483706141866e-50
1126	55721	SUMO2	VCaP	Epithelium	Prostate	2.9145905669857923e-41	1.7963233952158717e-22	1.6086278738171775e-50	4.82588361878802e-50
1127	50434	ELK3	None	Endothelial Cell	Umbilical Vein	2.617286919643234e-25	1.5598637212578423e-49	1.9771313611238741e-50	5.264160374174669e-50
1128	45790	HNF4A	HepG2	Epithelium	Liver	7.011654502983502e-18	1.220210181840997e-38	1.8038529856097965e-50	5.411558956821389e-50
1129	46198	REST	H1	Embryonic Stem Cell	Embryo	7.665366984745973e-39	4.986361680889885e-35	1.8608483273677688e-50	5.582544982089752e-50
1130	64917	CBX1	K562	Erythroblast	Bone Marrow	3.0436516757550323e-31	2.2064631817644004e-50	2.2301347035392097e-49	6.023439144664538e-50
1131	68222	NR3C1	BEAS-2B	Epithelium	Lung	1.0339890279716497e-18	2.771684765059545e-50	8.651685184939079e-50	6.297549004579836e-50
1132	46124	USF1	GM12878	B Lymphocyte	Blood	1.3806020231698582e-27	7.05932489409511e-46	2.1596423725283915e-50	6.478728915381767e-50
1133	63757	ZBTB33	None	None	Liver	2.342814747378078e-20	1.718017082985018e-49	2.670795118139428e-50	6.934380397616704e-50
1134	38712	ETS2	LoVo	None	Colon	1.3888564404368483e-21	2.314303364140634e-50	1.0836300023876354e-45	6.9427618161930025e-50
1135	59001	JMJD1C	HL-60	Promyeloblast	Blood	2.3607038845403234e-16	4.281623557809186e-31	2.551342275956249e-50	7.654026827868748e-50
1136	76498	ZMYND8	ZR-75-30	None	None	1.3653310245558006e-13	3.3630849266495907e-50	3.3054471714311876e-45	1.0089152129161486e-49
1137	1872	RB1	IMR90	Fibroblast	Lung	2.4577290709040876e-35	4.538386733559769e-50	1.5694617764521014e-49	1.0561196443793103e-49
1138	45956	YY1	K562	Erythroblast	Bone Marrow	1.1899871212431627e-30	1.604925831740978e-48	4.9003667281306235e-50	1.4265526707692315e-49
1139	46312	SRF	MCF-7	Epithelium	Breast	5.560510631404859e-24	5.4677756669694545e-50	4.617613486323589e-44	1.6403307577540362e-49
1140	38698	E2F7	LoVo	None	Colon	1.5065692632909594e-25	5.534280121356225e-50	4.684353575222588e-41	1.6602840344453422e-49
1141	9213	YY1	HeLa	Epithelium	Cervix	5.644291311332724e-30	2.6074701340279153e-49	7.153531403242085e-50	1.6840455793203193e-49
1142	43051	BRD3	MM1.S	B Lymphocyte	Blood	2.990224276688673e-32	6.015640223519764e-50	5.4735351464199295e-47	1.8027108137356553e-49
1143	47265	KDM5B	MCF-7	Epithelium	Breast	2.4178009651862166e-33	9.448087254359972e-36	6.439083529229658e-50	1.931725058768884e-49
1144	65186	EGR3	HEK293	Epithelium	Embryonic Kidney	3.994779794052267e-47	2.8747823026717417e-10	7.283757030739459e-50	2.181150177136253e-49
1145	40215	IRF4	None	B Lymphocyte	Blood	3.725249011850031e-32	4.620931176251007e-39	7.361635461645718e-50	2.208490638458532e-49
1146	72627	ETS1	None	Endothelial Cell	Umbilical Vein	2.323579235804112e-26	2.9424862388741295e-49	1.03099012357171e-49	2.2904434109865014e-49
1147	46240	NFIC	HepG2	Epithelium	Liver	4.2157905414742265e-07	8.994259597391335e-50	1.1187441753514844e-47	2.676757807754482e-49
1148	76295	YY1	LCL	Lymphoblastoid	Blood	7.516044539983948e-31	2.522100046426271e-49	1.6138858861998402e-49	2.952414540196609e-49
1149	64184	BCL3	A549	Epithelium	Lung	6.662859730664269e-28	1.0514495330339692e-49	2.675486679058902e-47	3.142000732715341e-49
1150	42720	HOXA4	LoVo	None	Colon	8.284870529155638e-23	1.1338487827132368e-49	2.046091955348941e-47	3.3828004449721316e-49
1151	55289	5MC	BicR	Epithelium	Prostate	0.9411105422494714	1.1594469682144476e-49	1.91805458806273e-41	3.478340883617081e-49
1152	56049	CREB1	HepG2	Epithelium	Liver	5.2752480635328134e-18	1.264343426277936e-49	7.844283857238569e-45	3.792969143672331e-49
1153	44584	BRD4	VCaP	Epithelium	Prostate	1.3516413062950428e-28	1.3557302723144525e-49	2.9508126302778955e-47	4.048589853371219e-49
1154	64751	ZBTB11	HEK293	Epithelium	Embryonic Kidney	5.571094497159527e-28	1.5234884429828713e-49	6.961946990343542e-48	4.472591255821071e-49
1155	5194	HMGN1	None	T Lymphocyte	Blood	1.4412813866827168e-14	1.5174328013559864e-49	8.787464384802268e-44	4.552290543102965e-49
1156	46062	USF1	A549	Epithelium	Lung	2.2165683446110118e-23	1.4681533611876772e-45	1.5441219465483627e-49	4.631878684439135e-49
1157	42462	STAG1	GM19238	Lymphoblastoid	Blood	1.3928447376984804e-18	4.2832355256126524e-33	1.8012125990726865e-49	5.40363779721806e-49
1158	64750	ZBTB11	HEK293	Epithelium	Embryonic Kidney	9.936407918887332e-26	2.2561107110803453e-49	1.1877216766228178e-48	5.687899613265044e-49
1159	62947	ZNF766	K562	Erythroblast	Bone Marrow	5.091519698126102e-12	1.9779169062131553e-49	3.272735742508405e-45	5.933392127004744e-49
1160	44093	ETS1	None	T Lymphocyte	Blood	1.0928410899181375e-19	3.229841116769502e-49	8.489451201173885e-49	7.019087280477914e-49
1161	63177	ETV1	K562	Erythroblast	Bone Marrow	8.115690264801215e-18	2.450486574175642e-49	3.608469554666978e-45	7.350960523911054e-49
1162	74639	KLF10	MCF-7	None	None	1.9835472618490403e-29	2.867413198951396e-49	2.8651808955395147e-45	8.601378788829583e-49
1163	76999	PITX3	SH-SY5Y	Neuron	Midbrain	3.212997370371197e-13	2.9465983564595393e-49	3.4512597261845003e-44	8.83971959808609e-49
1164	45676	RELA	GM19099	Lymphoblastoid	Blood	4.0322427814421364e-16	7.873572631327625e-45	3.025836654251046e-49	9.077161124835027e-49
1165	46289	TAF7	K562	Erythroblast	Bone Marrow	3.410469896658774e-39	3.180419771954837e-49	1.1700591325803702e-47	9.28877461886236e-49
1166	75836	RAD21	Rh4	rhabdomyosarcoma	None	1.5410961277138133e-20	1.938309935894182e-28	3.455012065078792e-49	1.0365036195236376e-48
1167	74638	NRF1	MCF-7	None	None	2.821989376901265e-32	1.0208833912403177e-45	3.965469621041734e-49	1.189178967438159e-48
1168	73505	BRD4	SUM159PT	mammary carcinoma cell line	Breast	1.191544758104782e-18	5.1045898205195155e-49	1.0831793892701486e-47	1.462457206338333e-48
1169	50893	RELA	None	None	None	5.3326661658309805e-21	5.103235737244606e-49	6.218824098760088e-45	1.53084509833392e-48
1170	33506	ESR1	None	Epithelium	Mammary Gland	2.5397509332389563e-17	6.630961564772323e-34	5.3457586100923846e-49	1.6037275830277142e-48
1171	4939	RELA	GM19193	Lymphoblastoid	Blood	4.3337960229743712e-19	8.642296540406351e-47	5.41517519046449e-49	1.6144366610777278e-48
1172	45888	JUN	K562	Erythroblast	Bone Marrow	1.5002959246833205e-12	6.216924873889209e-49	2.0166673219955328e-44	1.8650199678596845e-48
1173	46213	JUND	HCT-116	None	Colon	4.910603974644887e-25	1.2199279922238108e-39	6.230893093104129e-49	1.8692679269764932e-48
1174	46248	USF1	HepG2	Epithelium	Liver	6.366500150332988e-21	1.318493612016544e-28	6.442311487230334e-49	1.9326934461691003e-48
1175	46078	USF1	A549	Epithelium	Lung	1.392680434036326e-20	1.0777690808964737e-44	6.472691565352562e-49	1.941690858670586e-48
1176	45736	BRCA1	HeLa-S3	Epithelium	Cervix	1.9428070325619088e-13	6.659462280255578e-49	8.159174852744377e-41	1.997838667770452e-48
1177	36841	TCF7L2	MDA-MB-453	Epithelium	Mammary Gland	1.676425100317145e-38	9.348878882887421e-44	8.709773328017414e-49	2.612907655421853e-48
1178	46021	YY1	NT2-D1	None	Embryo	4.057683436677462e-37	8.92792074712869e-49	1.034666535358055e-46	2.655462792080534e-48
1179	74665	NRF1	K562	Erythroblast	Bone Marrow	1.183109277403615e-28	1.2060426894041676e-47	1.2581057134455322e-48	3.417784622937237e-48
1180	49008	ELL2	HeLa	Epithelium	Cervix	7.2131883673376514e-34	1.2118153933291393e-48	5.11632666705251e-42	3.6354453189226507e-48
1181	67535	BRD4	SW480	Epithelium	Colon	1.6235312267990863e-37	1.3512786413398517e-48	1.6877829985847379e-44	4.0535113903598236e-48
1182	63241	FOXK2	K562	Erythroblast	Bone Marrow	1.4022104625829965e-08	1.4428828355169167e-48	6.518348626574948e-41	4.328648410733039e-48
1183	9510	TFAP2C	SKBR-3	None	Mammary Gland	3.0733440204471566e-27	1.6962622680285953e-13	1.547479304213413e-48	4.642437912640239e-48
1184	38804	E2F8	LoVo	None	Colon	7.70626205956381e-18	2.1035684924823496e-48	6.477738421976774e-48	4.7637381751442257e-48
1185	41290	STAT1	None	Monocyte	Blood	8.202726346730438e-20	5.299405306105297e-48	2.6569532812737948e-48	5.309064000405147e-48
1186	8793	RBBP5	K562	Erythroblast	Bone Marrow	9.929027377681355e-38	1.7851829521339873e-48	2.036060560502089e-45	5.350857316453779e-48
1187	49021	CPSF3L	HeLa	Epithelium	Cervix	3.2208698752598825e-38	2.4727813124048256e-48	6.534309456466253e-48	5.3817327016496126e-48
1188	45730	RFX5	HeLa-S3	Epithelium	Cervix	2.515147649424787e-13	1.5565470326201254e-45	1.976364266270167e-48	5.92157411339174e-48
1189	55344	SUMO2	K562	Erythroblast	Bone Marrow	2.3633000564275685e-37	2.285695607682825e-48	1.3413257435207642e-45	6.845421833554257e-48
1190	64555	IKZF2	HEK293	Epithelium	Embryonic Kidney	1.0507685348540561e-35	1.3272625253783521e-24	2.7677704647660835e-48	8.303311394296065e-48
1191	46131	RUNX3	GM12878	B Lymphocyte	Blood	7.889857628867417e-27	1.249034819556824e-25	2.816966344678801e-48	8.450899034036404e-48
1192	42482	STAG1	GM19239	Lymphoblastoid	Blood	3.6777209479152964e-20	1.6687661606175003e-31	2.9163622096856805e-48	8.749086629057042e-48
1193	35851	CTCF	GM12892	Lymphoblastoid	Blood	3.802038187739993e-21	2.315103980778578e-24	2.9942224699156756e-48	8.982667409747027e-48
1194	38340	BRD4	None	T Lymphocyte	Blood	9.43650173649708e-19	4.6330428152642337e-48	1.121023753169837e-46	1.334749417562405e-47
1195	76469	PHF2	None	Mesenchymal Cell	None	9.665219287544024e-47	2.419960385280044e-47	6.661549448847412e-48	1.4867339246375564e-47
